assemblies/SRR5237404.fna,assemblies/GCA_002968455.1.fna,assemblies/SRR4017884.fna,assemblies/SRR5806878.fna,assemblies/GN_174.fna,assemblies/SRR4035130.fna,assemblies/GN_84.fna,assemblies/GN_53.fna,assemblies/SRR4065648.fna,assemblies/SRR5862479.fna,assemblies/SRR4017911.fna,assemblies/SRR4035129.fna,assemblies/SRR3290093.fna,assemblies/SRR3996263.fna,assemblies/SRR4017858.fna,assemblies/SRR2544781.fna,assemblies/GCA_003053755.1.fna,assemblies/GCA_003000605.1.fna,assemblies/SRR3982283.fna,assemblies/GN_86.fna,assemblies/GCA_002947755.1.fna,assemblies/SRR4065701.fna,assemblies/GCA_003288475.1.fna,assemblies/SRR3982101.fna,assemblies/GN_158.fna,assemblies/SRR3982284.fna,assemblies/SRR4017917.fna,assemblies/SRR4017913.fna,assemblies/GN_91.fna,assemblies/SRR3095377.fna,assemblies/SRR4035128.fna,assemblies/GN_56.fna,assemblies/SRR3987107.fna,assemblies/SRR4017907.fna,assemblies/SRR5420066.fna,assemblies/SRR5398451.fna,assemblies/GN_35.fna,assemblies/GN_72.fna,assemblies/SRR4017819.fna,assemblies/SRR5445920.fna,assemblies/SRR3982102.fna,assemblies/SRR3996269.fna,assemblies/SRR5810507.fna,assemblies/SRR3987106.fna,assemblies/SRR5120208.fna,assemblies/SRR3996267.fna,assemblies/SRR4105460.fna,assemblies/GCA_003071645.1.fna,assemblies/SRR3996257.fna,assemblies/SRR5093708.fna,assemblies/SRR4065665.fna,assemblies/SRR3982096.fna,assemblies/SRR4065674.fna,assemblies/GN_50.fna,assemblies/SRR2449301.fna,assemblies/GCA_003186415.1.fna,assemblies/GN_73.fna,assemblies/SRR3996247.fna,assemblies/SRR3168645.fna,assemblies/GCA_002954165.1.fna,assemblies/SRR3996264.fna,assemblies/SRR4069218.fna,assemblies/SRR4294849.fna,assemblies/SRR4069217.fna,assemblies/GCA_003260505.1.fna,assemblies/SRR4035127.fna,assemblies/GCA_003573505.1.fna,assemblies/SRR5810508.fna,assemblies/SRR5862470.fna,assemblies/GCF_001922365.1.fna,assemblies/SRR4017912.fna,assemblies/SRR4017818.fna,assemblies/SRR4035131.fna,assemblies/SRR568037.fna,assemblies/SRR4017816.fna,assemblies/SRR4035132.fna,assemblies/GN_173.fna,assemblies/SRR3982095.fna,assemblies/GCA_003324425.1.fna,assemblies/GN_83.fna,assemblies/GCA_003010695.1.fna
1.0,0.9658200091382596,0.9752092771663571,0.9159175278414308,0.9227990459051413,0.9128459901364518,0.9207590758513132,0.9756422370437501,0.9746366066646716,0.9650877534139766,0.9755727660958144,0.9901533749260246,0.966711169892239,0.9754938066538654,0.9756629405964905,0.9659240731809633,0.9759455156341029,0.9200020091996354,0.967069866362521,0.9902423801207636,0.9895209791913843,0.9761502031874189,0.9894722800499853,0.9751808271029212,0.809109486103933,0.9751969480328826,0.9892329019417916,0.979652807018528,0.9901396134402917,0.9910246449633545,0.9910406495379177,0.9897302350734524,0.9729755972605459,0.9755732682555188,0.9750471173314591,0.9086032297836121,0.9220108363097675,0.9911255803873832,0.9906386192511999,0.9908349329748437,0.9747427003380215,0.9754691009951327,0.975756207076581,0.9749149143133464,0.9908705307865999,0.9754915501823587,0.9754122104839027,0.9084800449429895,0.9898981022747381,0.9903462582566983,0.9206886079245865,0.9755178089935951,0.9903434220405022,0.9907277488144706,0.9659279843418493,0.9757910166921822,0.9659216759849671,0.9781678061148686,0.9746066163902846,0.9805315916273448,0.9904857913400246,0.9901115642707676,0.990765949270518,0.9794880325787386,0.974883542179382,0.996747248280945,0.9192931854055593,0.977906599161523,0.9759121602199833,0.9757876516848253,0.9903030561766072,0.9795329854887476,0.9902279663838556,0.9758283137560236,0.9604466515533462,0.9741040349275457,0.9815711641304443,0.9753068794533154,0.975375773756455,0.9220087572732074,0.908470249486445
0.9658200091382596,1.0,0.9649786935721433,0.9142308203391524,0.9211982536619019,0.9116390162125014,0.9182070447976415,0.9646892869014686,0.9684484894382938,0.9886757945957716,0.9657614765337603,0.9655872753186513,0.9911132223424277,0.9658715855433294,0.9657717360787231,0.9889501800860013,0.9656889009311058,0.9196489092421066,0.9883930292295409,0.9683357309195406,0.9648617394344159,0.9654179076252108,0.9649200243897031,0.9654372657585847,0.8016804883208863,0.9654660571932797,0.9690599213347927,0.965498420890643,0.965554722639205,0.9664497956037642,0.9651515113573252,0.9648187759874018,0.9633138574999099,0.9658122009934068,0.9683164703816736,0.9081240268040324,0.9286676157340853,0.9661983798583562,0.9650576635259183,0.9654372314097965,0.9650513481411938,0.9657243257964949,0.9648722037259619,0.9651943814510874,0.9659777906360895,0.9657396433425111,0.9686472510821578,0.9072195993696163,0.9648418686239163,0.9651702776390736,0.9188901507298575,0.9685881809212868,0.9655355158332323,0.9652330204433385,0.9889495075195179,0.9653331702205187,0.9927407637131054,0.963700923003743,0.9681328245664436,0.9658894809720845,0.9653713647847846,0.9653206697795917,0.9654382107399754,0.9665995852611136,0.968309874599441,0.9685397086926953,0.9205430118715591,0.9675600791741438,0.9660804699241096,0.9658954627546482,0.9651375442208683,0.9655656532670766,0.9652742033908435,0.9648101017435744,0.9536063306538324,0.9678756595601837,0.9666557223697252,0.9655553004716719,0.9694550454727787,0.928694342906134,0.9068053779892272
0.9752092771663571,0.9649786935721433,1.0,0.9156999866306714,0.9201013255724425,0.9136037080856706,0.9228207974502634,0.9905225467851851,0.9913838835106441,0.965424972504757,0.9913442162604122,0.9750133749702958,0.9656072353616824,0.9905580760860101,0.9914975305528726,0.9648714449309155,0.9912031381824977,0.9241318458571071,0.9655430737270088,0.9744382443698206,0.9747264912875497,0.9916573865342135,0.9744259571886538,0.9910104956601679,0.7962723404864207,0.9910152414651007,0.9740515282730163,0.9750818557887453,0.9753126995741049,0.9747512238712834,0.9757777376514732,0.9747124307697617,0.9886743381527092,0.9914111449935269,0.9883983854464374,0.9084375380662022,0.9199060199806413,0.9753813371005139,0.9755284731521432,0.975479293491521,0.9905536095137379,0.9913078680268256,0.9914102839224054,0.9907272079958561,0.9750855545424889,0.9913281580139564,0.9907268868853494,0.908347772819857,0.9747622956871103,0.9753966296610723,0.9236947270383482,0.991190325617178,0.974917889485933,0.9755507864979001,0.9648755931520356,0.9920332767475541,0.9655749784359265,0.9730334839639111,0.9902159250045257,0.9753843819626453,0.975026022398339,0.974688148392091,0.9755419926869503,0.9743112533820837,0.9904976363966386,0.9742435462533542,0.9235499585278149,0.9881601683029646,0.9917353094596183,0.9915823920318526,0.9750355700345908,0.9750417445190135,0.9748407713683025,0.991351314302053,0.9577906083395714,0.989145446315292,0.9754894433397769,0.9911383610690989,0.9905945860352346,0.9198959297699882,0.9085062762392905
0.9159175278414308,0.9142308203391524,0.9156999866306714,1.0,0.9324965885456649,0.9176457567029197,0.9293942514374783,0.9150697138352777,0.9147365939448849,0.9147523614265488,0.9149313902004158,0.9155784185851805,0.915245276528338,0.9150969104357252,0.9150811235330603,0.9146588189281635,0.9155340801657748,0.9304304354472066,0.9141020591627319,0.9149374520396774,0.9152260846904051,0.9152656947086858,0.915227734683348,0.9146484393822558,0.7902621186404148,0.9146906935952266,0.9148422063129823,0.9164468783771228,0.9162634495660023,0.9154366884285181,0.9165189709829965,0.9155022844044604,0.9125436022236671,0.915027473870431,0.9136011354864926,0.9182361963862777,0.9306340470187747,0.9158375707705696,0.916128336425956,0.9159936666786436,0.9143002966907813,0.9149281765340966,0.9158884422361105,0.9144735299033125,0.9158705285921537,0.9149375474258039,0.9157181374120814,0.9181610318316386,0.9154107356359942,0.9159053315247881,0.9306775384944822,0.9150759437523753,0.9160702952776296,0.9157164910591042,0.9146573028840597,0.9160013007404333,0.9145496722088178,0.9145796282359541,0.9139419530848161,0.9166477510404418,0.9156746067081842,0.9158333056920597,0.9161331804361094,0.9155858884806758,0.9142207845850626,0.9150727387038977,0.9295240191368144,0.9160330228952392,0.9152993762519309,0.9152050417453776,0.91551229966594,0.9161433812407477,0.915352820888464,0.9161575310853204,0.9154302857583843,0.9138613840440215,0.9160590358498574,0.9147732027789586,0.9151602645417197,0.9306376184545715,0.9176400890576805
0.9227990459051413,0.9211982536619019,0.9201013255724425,0.9324965885456649,1.0,0.9201097248115871,0.9489674452477102,0.9241045858981314,0.919548908530085,0.9176253546444834,0.922029148230054,0.9230767949298203,0.9216934065929334,0.9222492696965267,0.9219990263324623,0.9204836022933962,0.9218135045174001,0.9495034576372854,0.920135953367372,0.9213527620521684,0.9243564491982579,0.9240721294426858,0.9222574508038541,0.9215800914485743,0.7935278864440186,0.9216516882699219,0.9220714127684383,0.9217198041353338,0.922390095866701,0.9224931049181212,0.9181432730570367,0.9193519181790947,0.9198127928220478,0.9219324105563987,0.9194885219684271,0.9206681304307555,0.9723288810173208,0.9222884699816811,0.9181366983197141,0.9220699084435897,0.9212854461581845,0.9218568777071191,0.9180831432060935,0.9214172630523402,0.9199901298589184,0.9218530052822732,0.9197194606829523,0.9200122812717799,0.9231896291069828,0.9195874406730873,0.9486120868218483,0.9233410841728273,0.920086545863715,0.9199963903782659,0.9204821038504657,0.9193228913107667,0.9206627044561112,0.9226473368443505,0.9219985454735721,0.9250905739977784,0.9206917957748565,0.919910559489053,0.9221791498367838,0.9238796029152408,0.9222775995500314,0.9188496588335064,0.9491781178694981,0.9240921761896236,0.9221997572355403,0.9220948985449601,0.9219005589783236,0.9231711431822206,0.9201013066235637,0.9183403561082899,0.924196789940326,0.9208193651581691,0.9247011728586951,0.9217544373441567,0.9207429262740437,0.9723311990408591,0.919634407021347
0.9128459901364518,0.9116390162125014,0.9136037080856706,0.9176457567029197,0.9201097248115871,1.0,0.9199973384732706,0.9123684617896766,0.9128915270152024,0.916379171497743,0.9144647272250686,0.9129411047860722,0.913013576845738,0.9171509866683589,0.9144597727679192,0.9163839289521792,0.9128966402388685,0.9203230215689606,0.9117263757786012,0.9122597243887824,0.9127836833718158,0.9134020077177334,0.9173697080017101,0.9140524064861416,0.7890152167943901,0.9140837205532211,0.9131000068825912,0.9137181315872851,0.9132682231305954,0.9125989761252673,0.914022278130027,0.9122881596752209,0.912239703043048,0.9144190883578585,0.9113551867902154,0.9177126156982995,0.9188783921670455,0.9131158732824844,0.9141004780278169,0.9131993873583684,0.9138088091718066,0.914334781826005,0.9130447781959034,0.9139632488200007,0.9129239688826252,0.9143341337048523,0.9128650853054349,0.916965886646487,0.9127811354052604,0.9133084971417632,0.9209247004968838,0.913187325521458,0.9134006431124426,0.9130200540598663,0.9163996767899067,0.9140143344040625,0.9110101470587544,0.9121022163620003,0.9114812703675416,0.9139562382128545,0.9132297069607906,0.9132638180245314,0.9133116703503132,0.9130822992018387,0.9117354718601045,0.9124582676523249,0.9204206556244684,0.9134496829918506,0.9142623946704594,0.9141647846877896,0.9131099532339978,0.913596317446556,0.9131659503460373,0.9139562653936575,0.9130495768152813,0.9160252024746992,0.9133566961670777,0.9141702610379246,0.9124723380478695,0.9188922211851652,0.9164424339750115
0.9207590758513132,0.9182070447976415,0.9228207974502634,0.9293942514374783,0.9489674452477102,0.9199973384732706,1.0,0.925633876859819,0.9221178394512718,0.9177300116375863,0.9247445130209151,0.9226624379545646,0.920758500184001,0.9240569935740724,0.9242588955570514,0.9201561755075974,0.9239305436719655,0.9848497041198228,0.918802045158626,0.9205810769910181,0.9227358439774588,0.9258929325252452,0.920990937777195,0.9243970227323575,0.7935947625991326,0.9244746659658746,0.9208424221135192,0.9223968170987727,0.9211128612955481,0.9214994823522563,0.9171954235290293,0.9195670106408063,0.9230490513163973,0.9247106089443785,0.9210685255652014,0.9188740655023155,0.9475034304086103,0.9211344424243216,0.9172853599342388,0.9212644689804326,0.9241497775281218,0.9246750966704943,0.9200304781433036,0.9242616211709147,0.9193506277050324,0.9246733108833034,0.9217828053999125,0.917655390961944,0.9223741657377793,0.9193666539770162,0.9853999028729816,0.9249277750868506,0.9195651931196195,0.9203154727599498,0.9201547113785956,0.9216032105833853,0.9197679069175644,0.9205927262612195,0.9249549010254519,0.9219181368401118,0.9192402152534315,0.9194182230365623,0.9216819380403964,0.9216869964697774,0.9252134427672101,0.9185193242226584,0.9849691774839967,0.9256678284869579,0.9244359149845582,0.9242775631115869,0.921236679334374,0.9222049944153138,0.9199407625677598,0.9205334018670598,0.9233414548612521,0.9221644317044202,0.923924157700098,0.924555865199481,0.9228115025215129,0.9475173659474123,0.9177496230941647
0.9756422370437501,0.9646892869014686,0.9905225467851851,0.9150697138352777,0.9241045858981314,0.9123684617896766,0.925633876859819,1.0,0.9901459640045741,0.964338926507873,0.9901525303090095,0.9748155259091101,0.966001762506565,0.9896597301719369,0.9902355457960347,0.9654200146458431,0.9899336237334622,0.9242328273148801,0.9651143903793881,0.9743355293753511,0.974011909175868,0.9907066909538167,0.9742651837978569,0.9898150569675895,0.7987415973198689,0.9898319238735298,0.9737349216303132,0.9744807110911355,0.9745775103062532,0.9744214776624532,0.9745984127140904,0.9746976184399575,0.9875537998044734,0.9902069282454207,0.9883539916746786,0.9075415111924062,0.9245071918342941,0.9750595808106669,0.974331197060444,0.9749766791289664,0.9893733842575865,0.9901033735999165,0.9898450436013331,0.9895450092003362,0.9745480787961518,0.9901319362495555,0.990116587819216,0.9075577780875201,0.9745767132012119,0.9752064823240574,0.9228637895912418,0.990291424998352,0.9745757572679006,0.9749658440366882,0.9654221462375675,0.9910828211491006,0.9653459639498746,0.9727694185404331,0.98923446921305,0.9750780346798066,0.9743139618209544,0.9743607891095887,0.9751989316670296,0.9739413791290423,0.9894946331217047,0.9737343612368551,0.9240750877977376,0.9876678145522735,0.9905067111028438,0.9903559275708703,0.9742195225673924,0.9744941429429971,0.9742906447413375,0.9905451137133339,0.9587733437944206,0.988016087745574,0.9754172776678784,0.989942978273688,0.9955942349924587,0.9245185958202032,0.9073894033231563
0.9746366066646716,0.9684484894382938,0.9913838835106441,0.9147365939448849,0.919548908530085,0.9128915270152024,0.9221178394512718,0.9901459640045741,1.0,0.9646919174131104,0.9904613888959323,0.9751081583813579,0.9691294602503577,0.9898376060534687,0.9905754803182922,0.964909494314875,0.9901993870664765,0.9231131971383033,0.9651522650607625,0.9764035784691268,0.9741067319982049,0.9910294729758943,0.9739848942828743,0.990104293215026,0.8076591122218525,0.9901012369848343,0.9770891064055148,0.9744554360428743,0.9745972454797996,0.9741840310597412,0.9751276791755303,0.9744634613751306,0.9878475848619026,0.9904837368611284,0.989569327617725,0.9074351956689453,0.9272894248638969,0.9748979022668454,0.9748951576862321,0.9748234308243505,0.9896534852376453,0.9903859385995334,0.9903605714540109,0.989817567622956,0.974303192143154,0.9904037995939062,0.9915495911173827,0.9072943969175866,0.974558832558478,0.9749705798571865,0.9223188662402739,0.9921267841745824,0.9747976150219282,0.9751689874402103,0.9649061352299537,0.9914989791604341,0.9649355441929011,0.9724821856459387,0.9915159014829446,0.9746848624570652,0.97420702261229,0.9745718455217621,0.9750185088267515,0.9749778532763855,0.9917864906714832,0.9765661001848639,0.9221982828456934,0.9876781763311998,0.9907391978215507,0.9906249893743931,0.9744002090073186,0.9743259016540158,0.9742072430061125,0.9903692287333211,0.9572836733598294,0.990078961916579,0.9750985273445939,0.9902294588657291,0.9921143284430736,0.9273055766454884,0.9077715404357358
0.9650877534139766,0.9886757945957716,0.965424972504757,0.9147523614265488,0.9176253546444834,0.916379171497743,0.9177300116375863,0.964338926507873,0.9646919174131104,1.0,0.9648409073391092,0.9648635441364645,0.9968534654220845,0.9662132223316583,0.964837017712695,0.9975732819740759,0.966537336662638,0.9186424108317843,0.9882978368849415,0.9645582230015479,0.9640596949614071,0.9651464138937154,0.9661820838776087,0.9644782843146474,0.8112716484323296,0.9645229409403374,0.9648244543325751,0.9650173036933557,0.9651739760962985,0.9646962254051202,0.9653381335977004,0.964850364101575,0.9623322706819301,0.9648310888034982,0.9647147639250997,0.9075285300801067,0.9207020584485446,0.965459278870813,0.9651367264485212,0.9653201559779295,0.964089752568979,0.9647561101811892,0.9648703298877755,0.9642367081595851,0.9649171954558484,0.9647825981747696,0.96568312094783,0.9072682902293765,0.9645413849762189,0.9654837588977238,0.9170197732981487,0.9648064106087689,0.9648307654271916,0.9652487727966972,0.9975717135992423,0.9654462795242983,0.9889458944396643,0.9631884658520958,0.964280145944539,0.9653316898967905,0.9646360195667282,0.9646054629434369,0.9653859754592052,0.9642965060523601,0.9644729023274698,0.9643056531661204,0.9177168665894326,0.9662953088133578,0.9650906055558859,0.9649377550572177,0.9648148007412352,0.964888716453148,0.9649915592687368,0.9650817506295145,0.9534634890977912,0.9651061960998905,0.9653523642171272,0.9645915231040911,0.9644223796636657,0.9207000311523734,0.9067543660060465
